,년도,영업상태코드,X,Y,시설총규모,업소위치분기,영업기간,distance,창업월,구_1_25,프랜차이즈여부_02,sub_1_9
17695,2017.0,1,126.84233429999999,37.53340948,130.0,1,1316,0.38403000000000004,5,4,2,02
17696,2017.0,1,126.84890929999999,37.56742138,60.0,1,1311,0.61656,5,4,0,09
17697,2017.0,1,126.8321645,37.55185687,63.3,0,1309,0.49903000000000003,6,4,0,05
17698,2017.0,2,126.7974443,37.57902438,45.0,1,487,1.3627,6,4,0,05
17699,2017.0,1,126.8241511,37.56715857,39.0,1,1308,0.29131999999999997,6,4,0,09
17700,2017.0,1,126.82482790000002,37.56813263,41.46,1,1305,0.27703,6,4,0,09
17701,2017.0,2,126.8314895,37.5604388,44.32,1,805,0.60043,6,4,0,05
17702,2017.0,2,126.8241511,37.56715857,43.28,1,710,0.29131999999999997,6,4,0,09
17703,2017.0,1,126.82536599999999,37.56062819,48.2,1,1295,0.07551000000000001,6,4,0,05
17704,2017.0,1,126.8451085,37.56555015,37.16,1,1294,0.39374000000000003,6,4,0,09
17705,2017.0,1,126.82368340000001,37.56870757,42.35,1,1291,0.39638,6,4,1,09
17706,2017.0,1,126.80971699999999,37.57276951,38.4,1,1290,0.60087,6,4,0,05
17707,2017.0,1,126.84372649999999,37.56061656,22.05,1,1289,0.57162,6,4,0,05
17708,2017.0,1,126.8491149,37.55351697,27.54,1,1288,0.99565,6,4,0,09
17709,2017.0,1,126.8230959,37.56823819,38.5,1,1288,0.41631,6,4,0,09
17710,2017.0,2,126.8275287,37.56019887,30.43,1,371,0.25081,6,4,0,05
17711,2017.0,1,126.8237863,37.5682302,35.23,1,1283,0.36121,6,4,0,09
17712,2017.0,2,126.83352520000001,37.55386855,92.4,0,152,0.61411,6,4,0,05
17713,2017.0,1,126.8385342,37.5658129,283.5,1,1280,0.39218000000000003,6,4,0,09
17714,2017.0,1,126.8297575,37.56059852,46.92,1,1276,0.44926000000000005,7,4,0,05
17715,2017.0,1,126.83745990000001,37.55996284,6.6,1,1274,0.14579,7,4,0,05
17716,2017.0,1,126.8297575,37.56059852,43.35,1,1273,0.44926000000000005,7,4,0,05
17717,2017.0,1,126.8345219,37.56079444,35.79,1,1269,0.36823,7,4,0,05
17718,2017.0,2,126.8314895,37.5604388,37.68,1,603,0.60043,7,4,0,05
17719,2017.0,1,126.84134990000001,37.5589232,23.7,1,1266,0.32077,7,4,0,05
17720,2017.0,1,126.83821370000001,37.56004222,26.4,1,1266,0.15868,7,4,0,05
17721,2017.0,1,126.8096879,37.56904438,80.0,1,1266,0.98892,7,4,2,05
17722,2017.0,1,126.8224832,37.56882292,33.71,0,1260,0.49357,7,4,0,09
17723,2017.0,2,126.8309233,37.56056414,45.32,1,59,0.55137,7,4,0,05
17724,2017.0,1,126.83745990000001,37.55996284,6.6,1,1256,0.14579,7,4,0,05
17725,2017.0,1,126.8585264,37.53322636,33.0,1,1254,0.9384100000000001,7,4,0,05
17726,2017.0,1,126.83955449999999,37.55694058,19.8,1,1248,0.25085999999999997,8,4,0,05
17727,2017.0,1,126.82250520000001,37.56912027,85.8,0,1247,0.5085,8,4,0,09
17728,2017.0,1,126.8517487,37.56088919,39.56,1,1246,0.24148000000000003,8,4,0,09
17729,2017.0,1,126.80733740000001,37.56373434,37.74,1,1239,0.5314300000000001,8,4,0,05
17730,2017.0,2,126.82901129999999,37.56021903,60.27,1,872,0.38149,8,4,0,05
17731,2017.0,1,126.80722340000001,37.55878293,75.9,1,1235,0.52793,8,4,0,05
17732,2017.0,1,126.83745990000001,37.55996284,145.2,1,1233,0.14579,8,4,1,05
17733,2017.0,2,126.84962050000001,37.56202199,3.3,1,32,0.4266,8,4,0,09
17734,2017.0,1,126.8323965,37.55973731,40.32,1,1224,0.4845,8,4,0,05
17735,2017.0,1,126.8593838,37.55795416,13.22,1,1224,0.11170999999999999,8,4,1,09
17736,2017.0,2,126.8297575,37.56059852,98.04,1,262,0.44926000000000005,8,4,0,05
17737,2017.0,1,126.85738290000002,37.54596334,39.54,1,1221,0.89407,8,4,0,09
17738,2017.0,1,126.86002040000001,37.53215946,67.23,1,1221,0.78372,8,4,0,05
17739,2017.0,1,126.8593838,37.55795416,8.25,1,1219,0.11170999999999999,8,4,0,09
17741,2017.0,1,126.8309233,37.56056414,47.79,1,1219,0.55137,8,4,0,05
17742,2017.0,1,126.8355986,37.56012019,40.0,1,1213,0.24735,9,4,0,05
17743,2017.0,1,126.8230959,37.56823819,277.2,1,1212,0.41631,9,4,2,09
17744,2017.0,1,126.8510152,37.53049039,20.0,1,1210,0.75522,9,4,0,05
17745,2017.0,1,126.8590647,37.55892448,21.75,1,1198,0.16460999999999998,9,4,1,09
17748,2017.0,2,126.83583159999999,37.53020955,39.66,1,233,0.9607899999999999,9,4,0,02
17749,2017.0,1,126.81014280000001,37.57649923,31.35,1,1197,0.26374000000000003,9,4,0,05
17750,2017.0,1,126.8322617,37.559259600000004,72.43,1,1197,0.48603999999999997,9,4,1,05
17751,2017.0,2,126.84586159999999,37.53231856,63.44,1,28,0.05082,9,4,0,02
17752,2017.0,1,126.83608410000001,37.55771420000001,66.0,1,1193,0.17941,9,4,0,05
17753,2017.0,2,126.8429132,37.54049712,33.0,1,737,0.25316,9,4,0,05
17754,2017.0,1,126.86319850000001,37.55225586,17.0,1,1193,0.26911,9,4,0,09
17755,2017.0,1,126.8358115,37.56109355,37.24,1,1177,0.31804,10,4,1,05
17756,2017.0,1,126.85144199999999,37.54857148,43.6,1,1177,1.45336,10,4,0,09
17757,2017.0,1,126.8339199,37.5471983,53.34,1,1170,0.27731999999999996,10,4,1,05
17758,2017.0,1,126.8393136,37.54428124,28.7,1,1161,0.30944,10,4,0,05
17759,2017.0,1,126.83666979999998,37.55441343,32.0,1,1158,0.48222,10,4,0,05
17760,2017.0,2,126.85212549999999,37.55840829,14.72,1,91,0.39132,11,4,0,09
17761,2017.0,1,126.8636156,37.55327034,54.0,1,1154,0.60006,11,4,0,09
17762,2017.0,1,126.8354861,37.54183211,4.95,1,1150,0.43661000000000005,11,4,0,05
17763,2017.0,1,126.84586159999999,37.53231856,63.44,1,1149,0.05082,11,4,0,02
17764,2017.0,1,126.86041599999999,37.55221105,49.0,1,1148,0.65747,11,4,0,09
17765,2017.0,1,126.8322617,37.559259600000004,150.01,1,1148,0.48603999999999997,11,4,1,05
17766,2017.0,2,126.83030190000001,37.56008573,171.6,1,1144,0.49546,11,4,1,05
17767,2017.0,2,126.8297575,37.56059852,39.26,1,775,0.44926000000000005,11,4,0,05
17768,2017.0,1,126.8414122,37.54222288,56.0,1,1142,0.10776,11,4,0,05
17769,2017.0,1,126.8349855,37.53848234,80.33,1,1141,0.59515,11,4,0,05
17771,2017.0,2,126.8386577,37.56718833,50.6,1,741,0.30694,11,4,0,09
17772,2017.0,1,126.8476909,37.54901739,30.0,1,1129,1.5016200000000002,11,4,0,09
17773,2017.0,2,126.83352520000001,37.55386855,194.44,1,379,0.61411,11,4,0,05
17774,2017.0,2,126.80521920000001,37.55589091,50.81,1,215,0.86285,11,4,0,05
17775,2017.0,1,126.81342849999999,37.57448885,373.97,1,1122,0.3491,12,4,2,05
17776,2017.0,1,126.83745990000001,37.55996284,12.54,1,1120,0.14579,12,4,1,05
17777,2017.0,2,126.8705297,37.55079044,33.0,1,714,0.57198,12,4,1,09
17779,2017.0,2,126.83714309999999,37.56817715,22.0,1,1113,0.4248,12,4,0,09
17780,2017.0,1,126.8534717,37.56008764,39.44,1,1108,0.17026,12,4,0,09
17781,2017.0,1,126.8451085,37.56555015,42.19,1,1106,0.39374000000000003,12,4,0,09
17782,2017.0,1,126.80521920000001,37.55589091,102.2,1,1105,0.86285,12,4,1,05
17787,2018.0,1,126.82959469999999,37.55312152,33.0,1,1093,0.9000299999999999,1,4,0,05
17788,2018.0,1,126.86656909999999,37.55078099,3.3,1,1084,0.08932999999999999,1,4,0,09
17789,2018.0,1,126.85862209999999,37.54630225,61.12,1,1081,0.78445,1,4,0,09
17793,2018.0,1,126.80521920000001,37.55589091,54.0,1,1070,0.86285,1,4,0,05
17794,2018.0,1,126.83714309999999,37.56817715,49.0,1,1070,0.4248,1,4,0,09
17795,2018.0,1,126.84344979999999,37.56020449,21.12,1,1066,0.53273,1,4,0,05
17796,2018.0,2,126.86155090000001,37.55725217,14.64,0,256,0.12602,2,4,0,09
17797,2018.0,1,126.80521920000001,37.55589091,22.28,2,1057,0.86285,2,4,0,05
17798,2018.0,1,126.8237863,37.5682302,33.02,1,1056,0.36121,2,4,0,09
17801,2018.0,2,126.81972090000001,37.57071986,20.0,0,127,0.81108,2,4,0,09
17802,2018.0,1,126.82024009999998,37.54977918,32.4,1,1046,1.2250299999999998,2,4,0,05
17803,2018.0,1,126.8001018,37.56505958,17.1,1,1044,1.16875,2,4,1,05
17804,2018.0,1,126.8463851,37.53020551,22.8,1,1042,0.22480999999999998,2,4,0,02
17805,2018.0,2,126.8318345,37.55241764,30.55,1,282,0.56333,2,4,0,05
17806,2018.0,1,126.8471624,37.5473036,78.88,1,1031,1.69543,3,4,0,09
17807,2018.0,1,126.86155090000001,37.55725217,45.68,1,1030,0.12602,3,4,0,09
17808,2018.0,2,126.8224281,37.56822818,36.8,1,549,0.47025,3,4,0,09
17809,2018.0,1,126.8085439,37.57080087,3.3,1,1025,0.8428899999999999,3,4,0,05
17810,2018.0,2,126.80395459999998,37.57298374,50.0,1,63,0.93275,3,4,0,05
17811,2018.0,1,126.82368340000001,37.56870757,28.71,1,1014,0.39638,3,4,0,09
17812,2018.0,1,126.8483602,37.55485465,184.62,1,1011,0.90451,3,4,2,09
17813,2018.0,1,126.8440618,37.54279976,35.0,1,1010,0.34485,3,4,0,05
17814,2018.0,1,126.81405490000002,37.56700807,88.66,1,1009,0.66685,3,4,0,05
17815,2018.0,1,126.8206777,37.57116977,126.17,1,1009,0.7731899999999999,3,4,0,09
17816,2018.0,1,126.80843929999999,37.57468259,55.0,1,1007,0.5021899999999999,3,4,0,05
17817,2018.0,1,126.84345900000001,37.54035768,28.0,1,1007,0.30274,3,4,0,05
17818,2018.0,2,126.8211723,37.56318077,13.0,1,423,0.67523,3,4,0,09
17819,2018.0,1,126.8332173,37.55381852,13.34,1,1004,0.6205,4,4,0,05
17820,2018.0,1,126.85300590000001,37.55686334,33.0,1,1003,0.52244,4,4,0,09
17821,2018.0,1,126.8641505,37.55406456,36.28,1,1001,0.5473600000000001,4,4,0,09
17822,2018.0,1,126.8322617,37.559259600000004,102.92,0,1001,0.48603999999999997,4,4,2,05
17823,2018.0,1,126.85526570000002,37.53282811,43.0,0,1000,0.8719399999999999,4,4,0,05
17825,2018.0,2,126.8112213,37.57265942,39.0,0,479,0.56552,4,4,0,05
17826,2018.0,2,126.85110700000001,37.56125292,23.0,1,428,0.29112,4,4,0,09
17827,2018.0,1,126.8534039,37.53493292,29.0,1,982,1.1279700000000001,4,4,0,05
17828,2018.0,2,126.8397619,37.55573799,29.0,1,379,0.37206999999999996,4,4,0,05
17829,2018.0,1,126.79576850000001,37.56181072,28.14,1,981,1.4688700000000001,4,4,0,05
17830,2018.0,1,126.8001018,37.56505958,64.44,1,976,1.16875,4,4,0,05
17831,2018.0,1,126.8143247,37.57228205,12.9,0,976,0.60516,4,4,0,05
17832,2018.0,2,126.85212549999999,37.55840829,10.0,1,9,0.39132,5,4,0,09
17833,2018.0,1,126.85888200000001,37.53282577,13.22,1,973,0.9031899999999999,5,4,0,05
17835,2018.0,2,126.8484148,37.5524518,122.3,1,359,1.12921,5,4,0,09
17836,2018.0,1,126.8285527,37.54462199,4.5,1,968,0.82816,5,4,0,05
17837,2018.0,2,126.8345672,37.55813808,38.55,1,243,0.28455,5,4,0,05
17838,2018.0,1,126.8490743,37.53370287,37.8,1,962,0.2854,5,4,0,02
17839,2018.0,1,126.84816869999999,37.52926208,10.0,1,962,0.36374,5,4,0,02
17840,2018.0,1,126.81972090000001,37.57071986,20.0,1,958,0.81108,5,4,0,09
17841,2018.0,2,126.80994170000001,37.56670969,6.6,0,123,0.6550199999999999,5,4,0,05
17842,2018.0,2,126.8322617,37.559259600000004,56.03,1,585,0.48603999999999997,5,4,0,05
17843,2018.0,1,126.8080003,37.56764381,62.54,1,951,0.8197399999999999,5,4,0,05
17844,2018.0,2,126.8431539,37.55858967,57.09,1,567,0.47862,5,4,0,05
17845,2018.0,1,126.8303275,37.54454764,22.19,1,946,0.70978,5,4,0,05
17846,2018.0,2,126.8209656,37.56768983,39.66,1,9,0.57814,6,4,0,09
17847,2018.0,1,126.82870559999999,37.5506905,36.36,1,930,0.70314,6,4,0,05
17848,2018.0,1,126.8339904,37.53276099,3.3,1,927,1.1393799999999998,6,4,0,05
17849,2018.0,1,126.83303090000001,37.54958238,244.4,1,927,0.30246999999999996,6,4,2,05
17850,2018.0,1,126.8297575,37.56059852,41.4,1,925,0.44926000000000005,6,4,0,05
17851,2018.0,1,126.80929209999998,37.57960292,33.12,2,924,0.38182,6,4,1,05
17852,2018.0,1,126.86416909999998,37.55023024,59.5,1,920,0.13409000000000001,6,4,0,09
17853,2018.0,2,126.8079186,37.56419302,6.3,2,43,0.52065,6,4,0,05
17855,2018.0,1,126.82901129999999,37.56021903,20.49,1,904,0.38149,7,4,0,05
17856,2018.0,1,126.8390312,37.54275363,33.39,1,903,0.17464000000000002,7,4,0,05
17857,2018.0,1,126.8482456,37.55743077,56.68,1,898,0.70158,7,4,0,09
17873,2018.0,1,126.83408490000002,37.54415056,80.33,0,877,0.55432,8,4,0,05
17874,2018.0,1,126.8330928,37.54718987,31.4,1,874,0.33679000000000003,8,4,0,05
17875,2018.0,1,126.84524669999999,37.53306183,29.47,1,870,0.1394,8,4,0,02
17876,2018.0,2,126.83046780000001,37.54195086,95.43,1,349,0.92084,8,4,0,05
17878,2018.0,1,126.83575590000001,37.56064298,81.12,1,862,0.27986,8,4,0,05
17880,2018.0,1,126.83515159999999,37.54452919,6.0,0,856,0.48702,8,4,0,05
17881,2018.0,1,126.8462858,37.53182893,34.0,1,855,0.04597,8,4,0,02
17882,2018.0,1,126.8380389,37.558825399999996,6.6,2,854,0.03269,8,4,0,05
17883,2018.0,1,126.84889299999999,37.53356904,28.42,1,853,0.26378,8,4,0,02
17884,2018.0,1,126.8099205,37.57501464,25.56,1,849,0.38259,9,4,0,05
17885,2018.0,1,126.8451085,37.56555015,73.95,1,846,0.39374000000000003,9,4,0,09
17887,2018.0,1,126.8544893,37.55569137,26.42,0,843,0.6381,9,4,0,09
17888,2018.0,2,126.8453475,37.55562001,26.17,0,44,1.02681,9,4,0,09
17889,2018.0,1,126.8472152,37.56426916,131.6,1,836,0.62644,9,4,0,09
17890,2018.0,1,126.80558329999998,37.55675607,68.73,1,832,0.77556,9,4,0,05
17891,2018.0,1,126.80558329999998,37.55675607,55.11,1,832,0.77556,9,4,0,05
17892,2018.0,1,126.847448,37.5497213,60.91,1,826,1.439,9,4,0,09
17893,2018.0,1,126.8333384,37.55325712,90.06,0,826,0.56005,9,4,0,05
17894,2018.0,1,126.8455231,37.54666477,34.0,2,825,1.8188,9,4,0,09
17895,2018.0,1,126.85953570000001,37.54283358,49.5,1,825,1.02524,9,4,0,09
17896,2018.0,1,126.8331338,37.56923476,36.0,1,822,0.78881,10,4,0,09
17897,2018.0,1,126.8331338,37.56923476,370.0,1,821,0.78881,10,4,0,09
17899,2018.0,1,126.810024,37.57021578,80.64,0,813,0.85559,10,4,0,05
17900,2018.0,1,126.8001018,37.56505958,17.78,0,812,1.16875,10,4,0,05
17901,2018.0,1,126.8339008,37.54462987,86.0,1,811,0.51142,10,4,0,05
17902,2018.0,1,126.844148,37.53073065,53.0,1,808,0.26085,10,4,0,02
17903,2018.0,1,126.86155090000001,37.55725217,14.64,1,808,0.12602,10,4,0,09
17904,2018.0,1,126.8241511,37.56715857,38.45,0,806,0.29131999999999997,10,4,0,09
17905,2018.0,1,126.82368340000001,37.56870757,37.44,1,806,0.39638,10,4,0,09
17906,2018.0,1,126.8089277,37.57667667,7.5,0,801,0.3561,10,4,0,05
17907,2018.0,2,126.8312835,37.54966306,28.5,2,305,0.45408999999999994,10,4,0,05
17909,2018.0,1,126.85212549999999,37.55840829,82.6,0,799,0.39132,10,4,0,09
17910,2018.0,1,126.8597838,37.54712805,33.0,1,794,0.6471399999999999,10,4,0,09
17911,2018.0,1,126.8491385,37.56360141,23.14,1,794,0.52305,10,4,0,09
17913,2018.0,2,126.8570335,37.55416114,20.0,1,367,0.54278,10,4,0,09
17914,2018.0,1,126.8354517,37.53210106,26.0,1,793,0.9678200000000001,10,4,0,02
17915,2018.0,1,126.8451085,37.56555015,53.06,1,792,0.39374000000000003,10,4,0,09
17916,2018.0,1,126.8375774,37.5662226,43.05,1,792,0.43718999999999997,10,4,0,09
17917,2018.0,2,126.8464598,37.54903222,24.0,1,257,1.5461200000000002,11,4,0,09
17918,2018.0,1,126.86042820000002,37.53079815,16.5,1,784,0.63727,11,4,0,05
17919,2018.0,1,126.8117139,37.56433159,6.0,1,773,0.35865,11,4,0,05
17920,2018.0,1,126.85097649999999,37.55326554,90.84,1,771,0.9567,11,4,2,09
17921,2018.0,1,126.82003689999999,37.55991748,26.42,1,771,0.41093,11,4,0,05
17922,2018.0,1,126.8345219,37.56079444,34.15,1,769,0.36823,11,4,0,05
17923,2018.0,1,126.8241511,37.56715857,260.41,1,765,0.29131999999999997,11,4,2,09
17924,2018.0,1,126.8309233,37.56056414,107.37,1,756,0.55137,12,4,0,05
17925,2018.0,1,126.8373638,37.56552854,41.42,0,752,0.49353,12,4,0,09
17926,2018.0,1,126.86017609999999,37.56114458,38.61,0,750,0.33858,12,4,0,09
17928,2018.0,1,126.83714309999999,37.56817715,37.03,1,744,0.4248,12,4,0,09
17929,2018.0,1,126.80558329999998,37.55675607,105.11,1,741,0.77556,12,4,1,05
17930,2018.0,1,126.8275287,37.56019887,23.47,1,738,0.25081,12,4,0,05
17931,2018.0,1,126.8434257,37.55828755,75.92,1,736,0.5042800000000001,12,4,0,05
18099,1990.0,2,126.8890949,37.49817312,82.28,0,1640,0.74698,3,7,0,07
18100,1990.0,2,126.8883725,37.49570185,67.35,1,6433,0.63679,6,7,0,07
18101,1990.0,2,126.8380169,37.49088005,63.87,1,4715,0.71458,9,7,0,01
18103,1990.0,2,126.8751577,37.50894572,71.42,1,4243,0.88664,6,7,0,01
18104,1990.0,2,126.8852733,37.4967015,49.84,1,4580,0.7823899999999999,10,7,0,01
18105,1990.0,2,126.88717120000001,37.50315601,103.79,1,2461,0.73606,9,7,0,02
18106,1990.0,2,126.88148500000001,37.49802478,64.37,1,6061,0.59397,9,7,0,01
18107,1990.0,1,126.8887783,37.49228992,101.76,1,11318,0.5937,1,7,0,07
18108,1990.0,2,126.8868308,37.48072172,79.52,1,1098,0.37132,8,7,0,01
18109,1990.0,2,126.8818475,37.49031315,108.86,1,370,0.65455,9,7,0,07
18110,1990.0,2,126.84072590000001,37.49529293,121.92,1,553,0.37404,9,7,0,01
18111,1990.0,2,126.8844106,37.49963076,100.86,1,605,0.45164,10,7,0,01
18112,1990.0,2,126.88416140000001,37.49042816,99.05,1,3309,0.50907,1,7,0,07
18113,1991.0,2,126.8881409,37.49600109,65.43,1,6199,0.6696300000000001,4,7,0,07
18114,1991.0,2,126.88928429999999,37.49660176,96.2,1,3249,0.61834,3,7,0,07
18115,1991.0,2,126.8895557,37.49144513,51.84,1,4525,0.51483,3,7,0,07
18116,1991.0,2,126.8887783,37.49228992,108.26,1,5865,0.5937,6,7,0,07
18117,1991.0,2,126.8899095,37.49106392,62.73,1,1939,0.48431,8,7,0,07
18118,1991.0,2,126.8832378,37.48440524,84.14,1,6955,0.44968,2,7,0,01
18119,1991.0,2,126.8643313,37.49979852,52.89,1,1516,0.61517,5,7,0,01
18120,1991.0,2,126.86444309999999,37.50002699,61.65,1,4102,0.62443,6,7,0,01
18121,1991.0,2,126.85579750000001,37.50173688,92.58,1,3861,0.83004,9,7,0,01
18122,1991.0,2,126.8607498,37.50343119,124.75,1,1499,0.9948299999999999,11,7,0,01
18123,1991.0,2,126.8529006,37.49019562,106.0,1,2651,0.7105,7,7,0,01
18124,1991.0,2,126.89422490000001,37.48068123,52.19,1,2648,0.81701,1,7,0,02
18125,1991.0,2,126.8415491,37.49666804,137.55,1,2463,0.38366999999999996,6,7,0,01
18128,1991.0,2,126.8729477,37.50836746,55.2,1,3681,0.77794,2,7,0,02
18129,1991.0,2,126.8796054,37.49362813,118.05,1,3675,1.10429,5,7,0,01
18130,1991.0,1,126.87663529999999,37.50419598,60.0,1,10897,0.5081600000000001,3,7,0,01
18131,1991.0,2,126.88267490000001,37.48798817,57.57,1,7294,0.48023999999999994,5,7,0,07
18132,1991.0,2,126.8615071,37.50193116,64.61,1,6199,0.8484700000000001,4,7,0,01
18133,1991.0,2,126.882157,37.50074456,86.8,1,4092,0.28751,6,7,0,01
18134,1991.0,2,126.84209640000002,37.49682795,191.1,1,1063,0.36212,1,7,0,01
18135,1991.0,2,126.8403755,37.49219318,79.61,1,973,0.46062,4,7,0,01
18136,1991.0,2,126.89869170000001,37.48361823,97.0,1,424,0.30543000000000003,4,7,0,02
18137,1991.0,2,126.8816356,37.48814386,49.29,1,409,0.57348,4,7,0,07
18138,1991.0,2,126.88532169999999,37.48977232,80.34,1,762,0.38778,4,7,0,07
18139,1991.0,2,126.8832914,37.4851494,72.93,1,1067,0.46075,4,7,0,07
18140,1991.0,2,126.89052649999999,37.49095822,76.71,1,704,0.49561000000000005,4,7,0,07
18141,1991.0,2,126.864291,37.5001722,63.51,1,878,0.64522,5,7,0,01
18142,1991.0,1,126.88002979999999,37.49381103,59.93,0,10788,1.0768799999999998,6,7,0,01
18144,1991.0,2,126.88880359999999,37.48017337,68.92,1,2621,0.54408,1,7,0,01
18145,1991.0,2,126.8780789,37.50463049,138.6,0,2814,0.39879000000000003,5,7,0,01
18146,1991.0,2,126.85597279999999,37.50202461,78.37,1,211,0.85608,10,7,0,01
18147,1991.0,2,126.8431585,37.50346038,0.0,1,1115,1.01981,12,7,0,01
18148,1991.0,2,126.8846095,37.4964709,0.0,1,22,0.78943,11,7,0,01
18149,1992.0,2,126.8532979,37.49713479,162.65,1,2995,0.55125,8,7,0,01
18150,1992.0,2,126.8904707,37.492372100000004,85.37,1,812,0.40651,5,7,0,07
18151,1992.0,2,126.8871199,37.47983622,147.55,1,1658,0.39973000000000003,12,7,0,01
18152,1992.0,2,126.8306709,37.49432423,64.94,1,8400,0.65884,4,7,0,01
18153,1992.0,2,126.8400919,37.49300727,65.39,1,1939,0.44326000000000004,7,7,0,01
18154,1992.0,2,126.84039809999999,37.49747559,61.5,1,1292,0.51922,11,7,0,01
18155,1992.0,2,126.8528889,37.49029286,84.24,1,4907,0.7037899999999999,3,7,0,01
18156,1992.0,2,126.85597279999999,37.50202461,78.4,1,5966,0.85608,5,7,0,01
18157,1992.0,2,126.864189,37.49990612,76.19,1,3005,0.63248,11,7,0,01
18158,1992.0,2,126.85888419999999,37.49839208,32.56,1,3402,0.41816000000000003,12,7,0,01
18159,1992.0,2,126.8538848,37.49708087,79.7,1,1164,0.50395,1,7,0,01
18160,1992.0,2,126.85231499999999,37.49683226,88.0,1,5815,0.61349,8,7,0,01
18161,1992.0,2,126.84226470000002,37.50646093,85.47,1,6508,1.36163,9,7,0,01
18162,1992.0,2,126.8630855,37.50114294,80.03,1,884,0.7965899999999999,4,7,0,01
18163,1992.0,2,126.83003090000001,37.49205432,34.02,1,1800,0.5476,2,7,0,01
18165,1992.0,2,126.8781871,37.50299421,34.0,1,2810,0.36391999999999997,12,7,0,01
18166,1992.0,2,126.88151809999998,37.49023917,86.72,1,2185,0.67429,10,7,0,07
18167,1992.0,2,126.8817372,37.49057224,59.11,1,5822,0.67909,6,7,0,07
18168,1993.0,2,126.8895278,37.49029716,130.9,1,1736,0.39265,8,7,0,07
18169,1993.0,2,126.88345729999999,37.48541839,55.31,1,4580,0.43482,8,7,0,07
18170,1993.0,2,126.8825769,37.48817218,70.8,1,551,0.49371000000000004,8,7,0,07
18171,1993.0,2,126.84099209999998,37.4955592,86.0,1,2875,0.36113,8,7,0,01
18172,1993.0,2,126.87994920000001,37.50117651,80.31,1,3629,0.31609,9,7,0,01
18173,1993.0,2,126.87994920000001,37.50117651,34.37,1,1014,0.31609,9,7,0,01
18174,1993.0,2,126.87994920000001,37.50117651,93.05,1,658,0.31609,9,7,0,01
18175,1993.0,2,126.87994920000001,37.50117651,103.23,1,4774,0.31609,9,7,0,01
18176,1993.0,2,126.87994920000001,37.50117651,155.0,1,2617,0.31609,9,7,0,01
18177,1993.0,2,126.8785644,37.50353966,75.99,1,735,0.32958000000000004,9,7,0,01
18178,1993.0,2,126.88697690000001,37.47968629,69.5,1,1904,0.39026,9,7,0,01
18179,1993.0,2,126.8800094,37.49392206,59.96,1,1975,1.0650899999999999,9,7,0,01
18180,1993.0,2,126.89665890000002,37.48258914,53.2,1,686,0.51789,10,7,0,02
18181,1993.0,2,126.8841732,37.48608215,82.0,1,6374,0.34988,10,7,0,07
18182,1993.0,2,126.85328770000001,37.49702122,203.7,1,94,0.54577,10,7,0,01
18183,1993.0,2,126.8813189,37.49904499,37.92,0,2101,0.48391000000000006,10,7,0,01
18184,1993.0,2,126.88614799999999,37.48073196,133.44,1,118,0.31156999999999996,11,7,0,01
18185,1993.0,2,126.8800606,37.49986975,34.77,1,425,0.43196,11,7,0,01
18186,1993.0,2,126.8814331,37.48847106,86.99,1,6090,0.5998600000000001,11,7,0,07
18187,1993.0,2,126.877606,37.51067428,48.12,0,2892,0.61468,11,7,0,02
18188,1993.0,2,126.89089750000001,37.49479725,29.58,0,2063,0.39238,11,7,0,07
18189,1993.0,2,126.8578905,37.49980865,31.35,1,1632,0.5796899999999999,12,7,0,01
18190,1993.0,2,126.88371229999998,37.48331311,81.26,1,492,0.33857,12,7,0,01
18191,1993.0,2,126.8831473,37.48456739,70.68,1,192,0.46676000000000006,12,7,0,01
18192,1993.0,1,126.8412962,37.4971761,74.47,1,10100,0.43867,5,7,0,01
18193,1993.0,2,126.85293270000001,37.49353993,32.4,1,2585,0.5226,5,7,0,01
18195,1993.0,2,126.8985056,37.48340346,112.92,1,1772,0.33297,7,7,0,02
18196,1993.0,2,126.8397629,37.4950166,36.9,1,1307,0.4506,4,7,0,01
18197,1993.0,2,126.8557049,37.493882,45.24,1,2414,0.27660999999999997,7,7,0,01
18198,1993.0,2,126.85276940000001,37.49189898,79.09,1,988,0.6047100000000001,4,7,0,01
18199,1993.0,2,126.8842241,37.49692309,68.6,1,2033,0.73233,2,7,0,01
18200,1993.0,2,126.8815409,37.48830181,58.92,1,4235,0.58575,7,7,0,07
18201,1993.0,2,126.8845051,37.49746281,62.9,1,2915,0.6808,6,7,0,01
18202,1993.0,2,126.8798071,37.49766973,56.3,1,1279,0.6662399999999999,5,7,0,01
18203,1993.0,2,126.888346,37.49192052,23.94,1,1045,0.54933,5,7,0,07
18204,1993.0,2,126.8821186,37.48778272,17.2,1,6290,0.52379,3,7,0,07
18205,1993.0,2,126.88557879999999,37.48099988,116.19,1,256,0.26776,4,7,0,01
