,자치구명,행정동명,년도,인허가일자,폐업일자,영업상태코드,영업상태명,사업장명,X,Y,시설총규모,규모분기,총층수1,업소위치분기,영업기간,당월_매출_금액,당월_매출_건수,점포수,cluster_id,역이름,SX,SY,호선,distance,d_code
27654,강남구,역삼1동,2005,2005-03-07,2020-12-31,1,영업,스타벅스큰길타워점,127.03782690000001,37.50236615,148.76,10,1.0,1,5778,473480708.0,63909.0,12.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.22476999999999997,1
27656,강남구,삼성1동,2005,2005-03-30,2020-12-31,1,영업,카페프라우스타,127.0559293,37.51252114,82.6,8,1.0,1,5755,366016113.0,48812.0,9.0,102.0,삼성중앙역,127.05302560000001,37.51296146,09호선,0.26075,1
27657,강남구,논현2동,2005,2005-04-01,2016-02-15,2,폐업,카페햇님,127.0376595,37.51854461,12.84,1,1.0,1,3972,73311200.0,9058.0,4.0,3.0,강남구청역,127.0412872,37.51720086,07호선,0.35312,2
27658,강남구,대치4동,2005,2005-04-07,2017-11-16,2,폐업,(주)아워홈비즈카페,127.0532632,37.50579039,52.72,5,1.0,1,4606,473480708.0,63909.0,12.0,118.0,선릉역,127.04894809999999,37.50449378,02호선,0.40703,2
27660,강남구,논현2동,2005,2005-04-18,2020-12-31,1,영업,스타벅스강남구청역점,127.03835009999999,37.51662097,150.57,10,1.0,1,5736,73311200.0,9058.0,4.0,3.0,강남구청역,127.0412872,37.51720086,07호선,0.26695,1
27666,강남구,역삼1동,2005,2005-05-04,2020-12-31,1,영업,매머드커피,127.0411385,37.50409198,13.22,1,1.0,1,5720,473480708.0,63909.0,12.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.56208,3
27667,강남구,역삼1동,2005,2005-05-09,2020-12-31,1,영업,로즈앤코즈,127.0377618,37.50910674,9.91,1,1.0,1,5715,232256632.0,27619.0,8.0,164.0,언주역,127.0339528,37.50732819,09호선,0.38986,2
27670,강남구,개포2동,2005,2005-05-16,2015-04-14,2,폐업,토르토니,127.06592749999999,37.48927175,27.89,3,1.0,1,3620,183293657.0,23355.0,3.0,227.0,학여울역,127.07115300000001,37.496878,03호선,0.96326,4
27673,강남구,압구정동,2005,2005-06-07,2020-12-31,1,영업,커피빈코리아압구정에스,127.0340385,37.52828519,265.17,10,1.0,1,5686,733700490.0,46043.0,13.0,156.0,압구정역,127.02848600000002,37.52648497,03호선,0.52898,3
27675,강남구,역삼1동,2005,2005-06-15,2012-06-06,2,폐업,커피빈코리아선릉역점,127.0454018,37.50465314,198.34,10,1.0,1,2548,473480708.0,63909.0,12.0,118.0,선릉역,127.04894809999999,37.50449378,02호선,0.31333,2
27677,강남구,역삼2동,2005,2005-06-21,2018-03-22,2,폐업,아그로커피,127.03696770000002,37.49718888,66.11,7,1.0,1,4657,51635127.0,7684.0,4.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.38856,2
27684,강남구,도곡2동,2005,2005-07-27,2014-09-04,2,폐업,(주)파리크라상 파스쿠찌도곡점,127.04967009999999,37.48844538,164.0,10,1.0,1,3326,1000434791.0,135170.0,31.0,54.0,도곡역,127.05549769999999,37.49097578,03호선,0.58612,3
27685,강남구,논현1동,2005,2005-08-01,2012-08-09,2,폐업,할리스커피 논현점,127.02376720000001,37.51862138,49.58,5,1.0,1,2565,36909607.0,2841.0,4.0,143.0,신사역,127.02029270000001,37.51643147,03호선,0.39141,2
27686,강남구,신사동,2005,2005-08-02,2014-01-16,2,폐업,아자부 압구정역점,127.0249643,37.52568045,89.25,8,1.0,1,3089,733700490.0,46043.0,13.0,156.0,압구정역,127.02848600000002,37.52648497,03호선,0.32319000000000003,2
27688,강남구,역삼1동,2005,2005-08-05,2020-12-31,1,영업,스타벅스 지에스타워점,127.0339082,37.50209421,79.33,7,1.0,1,5627,51635127.0,7684.0,4.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.2759,1
27689,강남구,청담동,2005,2005-08-05,2020-12-31,1,영업,커피빈코리아청담에스점,127.0443483,37.52528325,191.56,10,1.0,1,5627,733700490.0,46043.0,13.0,220.0,청담역,127.05370890000002,37.51944838,07호선,1.04997,4
27691,강남구,논현1동,2005,2005-08-12,2020-12-31,1,영업,커피빈코리아 신사점,127.01951809999998,37.51696725,288.31,10,1.0,1,5620,36909607.0,2841.0,4.0,143.0,신사역,127.02029270000001,37.51643147,03호선,0.09065,1
27696,강남구,역삼1동,2005,2005-08-25,2020-12-31,1,영업,더오렌지,127.03373880000001,37.49981008,16.52,2,1.0,1,5607,473480708.0,63909.0,12.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.25801999999999997,1
27698,강남구,청담동,2005,2005-08-31,2014-02-17,2,폐업,이디야청담점,127.0501249,37.52458219,15.22,2,1.0,1,3092,36909607.0,2841.0,4.0,220.0,청담역,127.05370890000002,37.51944838,07호선,0.65252,3
27704,강남구,대치4동,2005,2005-09-29,2016-01-29,2,폐업,주커피대치점,127.05085259999998,37.49790617,105.0,9,0.0,1,3774,73311200.0,9058.0,4.0,118.0,선릉역,127.04894809999999,37.50449378,02호선,0.75153,4
27708,강남구,삼성2동,2005,2005-10-10,2020-12-31,1,영업,조샌드위치앤커피,127.05138889999999,37.50729511,59.5,6,1.0,1,5561,473480708.0,63909.0,12.0,118.0,선릉역,127.04894809999999,37.50449378,02호선,0.37866,2
27710,강남구,신사동,2005,2005-10-25,2020-12-31,1,영업,카페루카신사점,127.01844720000001,37.52276775,212.26,10,1.0,1,5546,733700490.0,46043.0,13.0,143.0,신사역,127.02029270000001,37.51643147,03호선,0.72312,3
27711,강남구,논현2동,2005,2005-10-25,2017-12-31,2,폐업,커피니,127.03259369999999,37.52002292,23.0,2,0.0,0,4450,1000434791.0,135170.0,31.0,156.0,압구정역,127.02848600000002,37.52648497,03호선,0.8047,4
27721,강남구,역삼1동,2005,2005-11-25,2020-12-31,1,영업,커피빈코리아 역삼점,127.03360890000002,37.50236087,264.0,10,0.0,1,5515,51635127.0,7684.0,4.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.31471,2
27726,강남구,삼성1동,2006,2006-01-06,2020-12-31,1,영업,그루,127.0559293,37.51252114,25.4,3,1.0,1,5473,366016113.0,48812.0,9.0,102.0,삼성중앙역,127.05302560000001,37.51296146,09호선,0.26075,1
27727,강남구,청담동,2006,2006-01-09,2020-12-31,1,영업,탐앤탐스 블랙 청담점,127.04155130000001,37.52422281,408.24,10,1.0,1,5470,36909607.0,2841.0,4.0,3.0,강남구청역,127.0412872,37.51720086,07호선,0.78115,4
27731,강남구,논현2동,2006,2006-02-03,2012-12-18,2,폐업,카페아일랜드,127.0311193,37.50878962,85.95,8,1.0,1,2510,232256632.0,27619.0,8.0,164.0,언주역,127.0339528,37.50732819,09호선,0.29812,2
27735,강남구,대치2동,2006,2006-02-20,2020-12-31,1,영업,스타벅스학여울역점,127.0656142,37.49803659,304.08,10,1.0,1,5428,366016113.0,48812.0,9.0,52.0,대치역,127.0631898,37.49448585,03호선,0.44903999999999994,2
27737,강남구,압구정동,2006,2006-02-23,2016-11-03,2,폐업,커피빈코리아슈퍼스타점,127.0318937,37.52788771,419.87,10,1.0,1,3906,733700490.0,46043.0,13.0,156.0,압구정역,127.02848600000002,37.52648497,03호선,0.33858,2
27738,강남구,대치2동,2006,2006-02-27,2010-08-31,2,폐업,카페디비베스,127.0545702,37.50619004,72.72,7,1.0,1,1646,81001108.0,10737.0,10.0,102.0,삼성중앙역,127.05302560000001,37.51296146,09호선,0.76517,4
27742,강남구,청담동,2006,2006-03-20,2020-12-31,1,영업,커피빈코리아 청담성당점,127.04715279999999,37.5199032,125.43,9,1.0,1,5400,81001108.0,10737.0,10.0,220.0,청담역,127.05370890000002,37.51944838,07호선,0.58041,3
27745,강남구,역삼1동,2006,2006-04-14,2020-12-31,1,영업,스타벅스아크플레이스,127.032008,37.49971911,144.69,10,1.0,1,5375,473480708.0,63909.0,12.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.40647,2
27748,강남구,압구정동,2006,2006-04-20,2018-09-28,2,폐업,카페티피알테이크어브레이크,127.03020430000001,37.52741084,399.89,10,1.0,1,4544,1000434791.0,135170.0,31.0,156.0,압구정역,127.02848600000002,37.52648497,03호선,0.18319000000000002,1
27751,강남구,신사동,2006,2006-05-10,2014-04-25,2,폐업,뚜또오케이,127.02011399999999,37.52363646,23.14,2,1.0,1,2907,51635127.0,7684.0,4.0,143.0,신사역,127.02029270000001,37.51643147,03호선,0.8013100000000001,4
27756,강남구,역삼2동,2006,2006-05-23,2013-11-28,2,폐업,이디야,127.0423,37.49507934,81.98,8,1.0,1,2746,395122662.0,49834.0,18.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.80652,4
27757,강남구,대치2동,2006,2006-05-24,2013-01-02,2,폐업,카페에델리아하이마트점,127.0609545,37.49422984,59.5,6,1.0,1,2415,81001108.0,10737.0,10.0,52.0,대치역,127.0631898,37.49448585,03호선,0.19925,1
27759,강남구,대치2동,2006,2006-05-29,2020-12-31,1,영업,탐앤탐스강남면허점,127.0636688,37.50860887,165.29,10,1.0,1,5330,473480708.0,63909.0,12.0,101.0,삼성역,127.0630209,37.50881193,02호선,0.06145,1
27760,강남구,압구정동,2006,2006-05-30,2017-06-28,2,폐업,써티에이프릴,127.02843179999999,37.52333505,109.86,9,1.0,1,4047,51635127.0,7684.0,4.0,156.0,압구정역,127.02848600000002,37.52648497,03호선,0.35029,2
27762,강남구,논현2동,2006,2006-06-23,2020-12-31,1,영업,탐앤탐스,127.0344258,37.52165121,148.76,10,1.0,1,5305,36909607.0,2841.0,4.0,3.0,강남구청역,127.0412872,37.51720086,07호선,0.78171,4
27766,강남구,대치2동,2006,2006-07-24,2016-01-04,2,폐업,파스쿠찌삼성점,127.05739879999999,37.50654656,112.39,9,1.0,1,3451,473480708.0,63909.0,12.0,101.0,삼성역,127.0630209,37.50881193,02호선,0.5562199999999999,3
27768,강남구,도곡2동,2006,2006-08-02,2020-12-31,1,영업,카페올로,127.04236110000001,37.48589463,458.83,10,0.0,2,5265,181493326.0,29576.0,2.0,77.0,매봉역,127.0466979,37.48692506,03호선,0.39943,2
27770,강남구,논현2동,2006,2006-08-09,2020-12-31,1,영업,(주)커피빈코리아 영동고앞점,127.0365676,37.52144127,148.09,10,1.0,1,5258,73311200.0,9058.0,4.0,3.0,강남구청역,127.0412872,37.51720086,07호선,0.62895,3
27771,강남구,대치2동,2006,2006-08-14,2020-12-31,1,영업,커피온리 삼성역점,127.0618868,37.50860258,6.61,1,1.0,1,5253,473480708.0,63909.0,12.0,101.0,삼성역,127.0630209,37.50881193,02호선,0.10271,1
27774,강남구,개포2동,2006,2006-08-28,2015-02-23,2,폐업,그랑델,127.0566713,37.48398674,112.39,9,1.0,1,3101,73311200.0,9058.0,4.0,54.0,도곡역,127.05549769999999,37.49097578,03호선,0.78401,4
27778,강남구,역삼2동,2006,2006-09-11,2019-12-24,2,폐업,커피니 역삼점,127.0367128,37.50128632,82.64,8,1.0,1,4852,473480708.0,63909.0,12.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.07312,1
27780,강남구,역삼1동,2006,2006-09-13,2020-12-31,1,영업,스톤커피 역삼점,127.03448119999999,37.49638564,42.92,5,0.0,1,5223,51635127.0,7684.0,4.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.50634,3
27781,강남구,삼성1동,2006,2006-09-15,2017-10-23,2,폐업,비어드파파삼성점,127.0503669,37.51387243,308.0,10,1.0,1,4056,81001108.0,10737.0,10.0,102.0,삼성중앙역,127.05302560000001,37.51296146,09호선,0.25544,1
27784,강남구,역삼1동,2006,2006-09-28,2014-01-08,2,폐업,(주)커피빈코리아강남대로센터점,127.0231271,37.5024821,426.0,10,0.0,0,2659,446885705.0,72527.0,6.0,134.0,신논현역,127.02546940000002,37.50480751,09호선,0.33099,2
27785,강남구,신사동,2006,2006-10-04,2020-12-31,1,영업,플라워파티,127.02314469999999,37.52557643,82.6,8,1.0,1,5202,733700490.0,46043.0,13.0,143.0,신사역,127.02029270000001,37.51643147,03호선,1.04752,4
27792,강남구,삼성2동,2006,2006-10-19,2020-12-31,1,영업,접는미술관상회,127.04092709999999,37.51123329,59.4,6,0.0,0,5187,73311200.0,9058.0,4.0,121.0,선정릉역,127.04361370000001,37.51092904,09호선,0.23936999999999997,1
27793,강남구,역삼1동,2006,2006-10-19,2013-10-02,2,폐업,케이더블유 코퍼레이션,127.0273607,37.49355591,320.23,10,1.0,1,2540,446885705.0,72527.0,6.0,4.0,강남역,127.0279777,37.49808544,02호선,0.50659,3
27794,강남구,역삼2동,2006,2006-10-20,2020-12-31,1,영업,엣코너,127.03944579999998,37.50437677,16.52,2,0.0,0,5186,1000434791.0,135170.0,31.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.49006000000000005,3
27796,강남구,대치2동,2006,2006-10-30,2013-11-11,2,폐업,(주)커피빈코리아대치은마점,127.06593590000001,37.49754865,66.11,7,0.0,1,2569,366016113.0,48812.0,9.0,52.0,대치역,127.0631898,37.49448585,03호선,0.41795,2
27797,강남구,역삼1동,2006,2006-11-02,2019-05-02,2,폐업,자바시티선릉점,127.0438182,37.50460501,68.33,7,1.0,1,4564,473480708.0,63909.0,12.0,118.0,선릉역,127.04894809999999,37.50449378,02호선,0.45269,2
27800,강남구,대치4동,2006,2006-11-21,2012-05-18,2,폐업,파로스,127.0485691,37.50331977,89.25,8,1.0,1,2005,473480708.0,63909.0,12.0,118.0,선릉역,127.04894809999999,37.50449378,02호선,0.13476,1
27801,강남구,신사동,2006,2006-11-21,2012-02-29,2,폐업,휴,127.0353562,37.52707475,43.47,5,0.0,0,1926,1000434791.0,135170.0,31.0,156.0,압구정역,127.02848600000002,37.52648497,03호선,0.60939,3
27802,강남구,삼성1동,2006,2006-12-04,2020-12-31,1,영업,커피앤드,127.0559293,37.51252114,9.0,1,0.0,0,5141,366016113.0,48812.0,9.0,102.0,삼성중앙역,127.05302560000001,37.51296146,09호선,0.26075,1
27803,강남구,신사동,2006,2006-12-04,2015-04-10,2,폐업,브레댄코압구정,127.0250259,37.52405772,45.63,5,0.0,0,3049,51635127.0,7684.0,4.0,156.0,압구정역,127.02848600000002,37.52648497,03호선,0.40736999999999995,2
27804,강남구,대치4동,2006,2006-12-11,2018-11-22,2,폐업,(주)커피빈코리아 대치한티점,127.0512834,37.49830975,99.17,9,0.0,1,4364,73311200.0,9058.0,4.0,118.0,선릉역,127.04894809999999,37.50449378,02호선,0.71783,3
27806,강남구,삼성1동,2006,2006-12-19,2013-11-01,2,폐업,스타벅스 코엑스2점,127.0559293,37.51252114,117.8,9,1.0,1,2509,366016113.0,48812.0,9.0,102.0,삼성중앙역,127.05302560000001,37.51296146,09호선,0.26075,1
27807,강남구,논현2동,2006,2006-12-20,2020-12-31,1,영업,이디야(건설회관점),127.0312311,37.51735157,47.1,5,1.0,1,5125,1000434791.0,135170.0,31.0,156.0,압구정역,127.02848600000002,37.52648497,03호선,1.0440399999999999,4
27810,강남구,신사동,2006,2006-03-23,2012-07-25,2,폐업,카페정원,127.0168781,37.5168435,65.0,6,0.0,1,2316,446885705.0,72527.0,6.0,143.0,신사역,127.02029270000001,37.51643147,03호선,0.30462,2
27812,강남구,삼성1동,2007,2007-01-10,2020-12-31,1,영업,쿠벅,127.0559293,37.51252114,16.53,2,1.0,1,5104,366016113.0,48812.0,9.0,102.0,삼성중앙역,127.05302560000001,37.51296146,09호선,0.26075,1
27815,강남구,압구정동,2007,2007-01-25,2020-12-31,1,영업,(주)커피빈코리아압구정로데오점,127.03613,37.52612834,555.84,10,0.0,0,5089,73311200.0,9058.0,4.0,156.0,압구정역,127.02848600000002,37.52648497,03호선,0.6752600000000001,3
27817,강남구,신사동,2007,2007-01-31,2020-12-31,1,영업,카페스트라쎄,127.02060900000001,37.51920759,255.33,10,1.0,1,5083,36909607.0,2841.0,4.0,143.0,신사역,127.02029270000001,37.51643147,03호선,0.30995,2
27818,강남구,역삼1동,2007,2007-02-05,2015-09-23,2,폐업,탐앤탐스 강남2호점,127.0279943,37.49222013,119.01,9,0.0,0,3152,446885705.0,72527.0,6.0,4.0,강남역,127.0279777,37.49808544,02호선,0.6521899999999999,3
27820,강남구,역삼2동,2007,2007-02-20,2014-06-02,2,폐업,카페루이스역삼점,127.04065530000001,37.49900351,90.57,8,0.0,0,2659,1000434791.0,135170.0,31.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.41336999999999996,2
27821,강남구,압구정동,2007,2007-02-22,2020-12-31,1,영업,홈스테드커피(압구정로데오점),127.0349716,37.52740391,129.0,9,1.0,1,5061,733700490.0,46043.0,13.0,156.0,압구정역,127.02848600000002,37.52648497,03호선,0.58099,3
27824,강남구,논현1동,2007,2007-02-28,2015-09-03,2,폐업,앤젤리너스,127.02139950000002,37.50587697,66.0,7,0.0,0,3109,446885705.0,72527.0,6.0,134.0,신논현역,127.02546940000002,37.50480751,09호선,0.37819,2
27825,강남구,도곡1동,2007,2007-03-02,2020-12-31,1,영업,(주)띠아모커피 강남세브란스점,127.0436375,37.49254975,8.26,1,1.0,1,5053,1000434791.0,135170.0,31.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,1.1019,4
27826,강남구,역삼1동,2007,2007-03-06,2013-01-25,2,폐업,글로리아진스커피 강남1호점,127.03282720000001,37.50254985,286.44,10,1.0,1,2152,51635127.0,7684.0,4.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.38325,2
27827,강남구,삼성2동,2007,2007-03-06,2009-12-31,2,폐업,반다,127.0401858,37.51523421,60.0,6,0.0,0,1031,73311200.0,9058.0,4.0,3.0,강남구청역,127.0412872,37.51720086,07호선,0.23929,1
27832,강남구,논현1동,2007,2007-03-14,2014-03-12,2,폐업,(주)커피빈코리아 신사역점,127.0173014,37.5153929,195.16,10,0.0,0,2555,446885705.0,72527.0,6.0,200.0,잠원역,127.0114014,37.51288271,03호선,0.5905100000000001,3
27835,강남구,논현2동,2007,2007-03-22,2015-07-31,2,폐업,엔젤리너스강남구청역점,127.03724890000001,37.51655165,83.15,8,1.0,1,3053,107138923.0,9293.0,3.0,3.0,강남구청역,127.0412872,37.51720086,07호선,0.36341,2
27836,강남구,역삼1동,2007,2007-03-26,2012-07-27,2,폐업,홀리스커피,127.03416840000001,37.49908936,78.52,7,0.0,0,1950,51635127.0,7684.0,4.0,167.0,역삼역,127.03646040000001,37.50066001,02호선,0.26718000000000003,1
27837,강남구,대치4동,2007,2007-03-26,2012-04-20,2,폐업,파스쿠찌 대치점,127.0555308,37.49835861,221.1,10,0.0,0,1852,395122662.0,49834.0,18.0,52.0,대치역,127.0631898,37.49448585,03호선,0.80125,4
27838,강남구,대치4동,2007,2007-03-27,2015-08-26,2,폐업,나뚜루팝 강남롯데점,127.0507037,37.49705815,17.85,2,0.0,0,3074,395122662.0,49834.0,18.0,118.0,선릉역,127.04894809999999,37.50449378,02호선,0.8411799999999999,4
27844,강남구,논현2동,2007,2007-04-05,2020-12-31,1,영업,(주)커피빈코리아 논현동팍스타워,127.0340318,37.509818599999996,247.83,10,1.0,1,5019,1000434791.0,135170.0,31.0,164.0,언주역,127.0339528,37.50732819,09호선,0.27701,1
27846,강남구,삼성1동,2007,2007-04-20,2013-01-11,2,폐업,빈프레스,127.05214939999999,37.51061838,19.83,2,0.0,0,2093,81001108.0,10737.0,10.0,102.0,삼성중앙역,127.05302560000001,37.51296146,09호선,0.27176,1
27849,강남구,역삼1동,2007,2007-04-23,2017-08-07,2,폐업,할리스커피,127.0275158,37.49539988,97.99,8,0.0,0,3759,473480708.0,63909.0,12.0,4.0,강남역,127.0279777,37.49808544,02호선,0.30139,2
27850,강남구,삼성1동,2007,2007-04-24,2020-12-31,1,영업,(주)커피빈코리아 삼성오크우드점,127.0559293,37.51252114,56.19,6,0.0,0,5000,473480708.0,63909.0,12.0,102.0,삼성중앙역,127.05302560000001,37.51296146,09호선,0.26075,1
27854,강남구,논현1동,2007,2007-05-03,2020-12-31,1,영업,테라스,127.02931509999998,37.50973493,115.7,9,0.0,0,4991,51635127.0,7684.0,4.0,164.0,언주역,127.0339528,37.50732819,09호선,0.48883999999999994,3
27857,강남구,삼성2동,2007,2007-05-17,2020-12-31,1,영업,비바커피,127.0504362,37.50720204,14.31,1,0.0,0,4977,81001108.0,10737.0,10.0,118.0,선릉역,127.04894809999999,37.50449378,02호선,0.32850999999999997,2
27858,강남구,논현2동,2007,2007-05-21,2014-07-28,2,폐업,헨델과그레텔,127.0350303,37.51711912,31.95,3,1.0,1,2625,1000434791.0,135170.0,31.0,3.0,강남구청역,127.0412872,37.51720086,07호선,0.55191,3
27860,강남구,압구정동,2007,2007-05-23,2017-07-03,2,폐업,퍼블리크(LF동관점),127.03122150000002,37.52801502,77.26,7,0.0,1,3694,1000434791.0,135170.0,31.0,156.0,압구정역,127.02848600000002,37.52648497,03호선,0.29519,2
27862,강남구,삼성2동,2007,2007-06-07,2020-12-31,1,영업,빈스테이블,127.051449,37.5103481,16.5,2,0.0,1,4956,81001108.0,10737.0,10.0,102.0,삼성중앙역,127.05302560000001,37.51296146,09호선,0.32215,2
27874,강남구,대치4동,2007,2007-07-24,2020-12-31,1,영업,(주)커피빈코리아 대치포스코뒷점,127.05355859999999,37.50475564,54.09,6,0.0,0,4909,81001108.0,10737.0,10.0,118.0,선릉역,127.04894809999999,37.50449378,02호선,0.40774,2
27875,강남구,역삼1동,2007,2007-07-30,2014-03-31,2,폐업,나무와,127.0249862,37.50327096,134.73,9,6.0,1,2436,446885705.0,72527.0,6.0,134.0,신논현역,127.02546940000002,37.50480751,09호선,0.17609,1
