,시설총규모,업소위치분기,distance,성공여부,창업월,구_1_25,프랜차이즈여부_02,sub_19
10653,30.0,1,0.51061,1,4,24,0,7
15567,59.74,1,0.4535,0,4,3,0,1
967,200.0,1,0.12735,1,11,5,2,4
18690,48.0,0,0.34839000000000003,1,1,14,1,6
26969,91.16,1,0.6029899999999999,1,10,1,0,3
30152,59.1,1,0.5030600000000001,1,4,1,0,1
22142,162.28,1,0.14351,1,8,19,1,6
12728,29.6,1,0.41823,1,3,11,0,5
1328,76.03,1,0.5303800000000001,0,4,5,0,2
28570,0.7,1,0.33273,1,6,1,0,3
29719,9.0,1,0.5901,1,2,1,0,8
21567,41.35,1,0.56065,1,10,6,0,2
4087,51.96,1,0.15245,1,4,17,0,5
15753,94.42,0,0.40936,1,3,15,0,2
27245,59.85,1,0.41042,1,6,1,0,1
15577,60.0,1,0.37444,1,4,3,0,5
24622,28.69,1,0.30844,1,9,2,0,8
14885,55.8,1,0.8602299999999999,0,8,3,0,5
29276,66.0,1,0.51122,1,5,1,0,1
14218,39.6,1,0.45706,1,11,3,0,5
3766,117.64,1,0.25136,0,3,4,0,2
28361,33.05,1,0.47767,1,8,1,1,8
27744,92.56,1,0.1093,0,4,1,0,3
22212,19.8,1,0.23633,1,5,19,0,6
29390,16.89,1,0.30139,1,10,1,0,1
6327,31.6,1,0.40143,1,5,18,0,2
7228,46.6,1,0.3627,1,7,12,0,4
12198,9.9,1,0.90215,1,11,20,0,5
6525,23.1,1,0.6881,1,8,18,0,1
8208,31.38,1,1.32097,0,10,22,0,4
32725,102.4,1,1.02214,1,9,10,0,9
15255,83.88,1,0.31913,1,7,3,0,5
482,14.28,1,0.43983,1,4,5,0,2
23217,26.4,1,0.5686399999999999,1,8,9,0,1
15381,50.42,1,0.56747,1,4,3,0,5
18357,114.29,1,0.58449,0,7,14,0,4
9882,179.46,1,0.73149,1,10,25,0,7
9499,50.82,1,0.28005,1,4,13,0,7
18675,30.51,1,0.89689,1,9,14,1,4
1222,41.76,0,1.8235700000000001,1,6,5,0,3
29308,50.16,1,0.24544000000000002,0,6,1,0,1
32284,204.6,1,1.23214,1,7,8,2,3
23309,15.0,1,0.1905,1,3,9,0,1
3397,22.11,1,0.38950999999999997,1,4,4,0,7
7890,60.14,1,0.5607800000000001,1,5,22,0,6
19240,89.26,1,0.51261,0,2,23,0,4
4099,49.2,1,0.68545,1,8,17,0,5
7451,114.78,1,0.13874,1,9,12,0,4
21116,30.41,1,0.48246999999999995,0,12,6,0,2
25750,9.9,1,1.3113700000000001,0,10,2,0,1
33516,33.3,2,0.73414,1,2,10,0,2
29611,19.8,1,0.16619,1,7,1,0,3
13561,32.0,0,1.2536100000000001,1,12,11,0,5
30668,36.0,1,0.26075,0,7,1,0,8
9870,115.5,1,2.05809,1,3,25,0,7
7004,40.85,1,0.37731,1,4,12,0,4
15204,52.48,1,0.81695,1,5,3,0,1
2091,79.12,1,0.16507,1,4,4,0,7
30247,21.6,0,0.23679,1,7,1,0,8
11494,43.0,1,0.43722,0,5,16,0,6
11519,20.0,1,0.72693,1,9,16,0,7
24410,25.01,1,0.17201,1,6,2,0,6
17443,33.97,1,0.27887,1,6,7,0,8
18308,46.77,1,0.59119,1,3,14,0,1
26518,69.83,0,0.68988,1,11,1,0,3
25663,29.5,1,0.42045,1,4,2,1,3
20012,42.08,1,0.24222,1,11,6,0,1
23362,102.77,1,0.64317,1,11,9,2,1
26947,31.54,1,0.74867,0,7,1,0,3
5265,61.0,0,0.713,1,4,21,0,2
20604,66.8,0,0.5514100000000001,0,9,6,0,1
9111,15.3,1,0.27408000000000005,1,11,13,0,5
15004,186.85,1,0.5606899999999999,0,4,3,1,5
12520,96.5,1,0.22610999999999998,0,12,11,0,1
14028,18.9,2,0.75827,1,12,3,0,5
27154,78.5,2,0.5901,1,10,1,0,8
1725,42.88,0,0.23187,0,10,5,0,2
24087,72.45,1,0.57163,1,3,2,0,3
18981,40.0,1,0.26663000000000003,1,8,14,0,6
27820,90.57,0,0.41336999999999996,1,2,1,0,1
18155,84.24,1,0.7037899999999999,1,3,14,0,4
21185,24.99,1,0.42858,1,9,6,1,4
770,49.69,1,1.05269,1,10,5,0,3
9450,23.1,1,0.27408000000000005,1,8,13,0,5
6403,22.3,1,0.46503,1,10,18,0,1
3463,10.0,0,0.50639,0,11,4,0,2
32277,30.41,1,0.40963999999999995,1,7,8,0,1
6550,39.67,1,0.29238000000000003,1,11,18,1,1
15127,26.4,1,1.30724,1,2,3,0,1
2564,6.6,1,0.23410999999999998,1,8,4,0,7
16691,85.44,1,1.76466,1,3,7,0,8
19385,96.01,1,1.13933,1,2,23,1,6
4692,14.46,0,0.44483999999999996,0,7,17,0,7
9943,27.0,1,0.55991,0,8,25,0,7
31899,97.4,1,0.32777,1,8,8,1,1
16314,233.52,0,0.15813,1,7,15,2,2
30747,90.0,1,0.26075,0,9,1,1,8
17752,66.0,1,0.17941,1,9,7,0,2
3265,231.36,1,0.48153,0,4,4,0,1
16752,70.45,1,1.24302,1,2,7,0,8
9249,278.31,1,1.48139,1,4,13,0,7
29543,73.28,1,0.2644,0,4,1,0,1
12536,79.52,1,0.57697,1,6,11,0,3
15167,23.0,1,0.8265399999999999,1,4,3,0,5
28921,13.22,1,0.8245,1,11,1,0,6
13164,25.0,1,0.45537,1,12,11,0,2
19207,79.14,1,1.11846,1,11,23,0,4
15688,0.0,1,0.46637,0,8,15,0,8
933,9.9,1,0.20125,1,7,5,0,7
1279,41.85,0,0.38011999999999996,1,12,5,0,4
33236,42.27,1,2.5793,0,4,10,0,8
33769,42.06,2,3.4096699999999998,1,4,10,0,8
7657,233.0,2,1.14029,1,9,12,1,4
22056,9.8,1,0.5937600000000001,1,5,19,0,4
20189,138.09,1,0.33654,0,3,6,0,8
6312,43.0,1,0.4299,1,2,18,0,6
11037,6.0,1,0.54772,1,6,16,0,7
1231,84.26,0,1.50483,1,7,5,0,3
19438,115.34,1,0.72831,1,4,23,0,4
23627,30.0,1,0.5581,0,2,9,0,1
28092,448.77,1,0.5847,1,5,1,1,3
16113,82.5,0,0.49493000000000004,1,5,15,0,2
27522,13.22,0,0.057589999999999995,1,10,1,0,1
935,403.26,1,0.21504,1,7,5,0,3
1503,19.8,1,0.26371,1,10,5,0,5
9285,155.87,1,0.27408000000000005,1,1,13,1,5
2581,85.39,1,0.54686,1,2,4,0,3
16748,56.96,1,1.44746,1,10,7,0,8
24390,35.7,1,0.96167,0,10,2,0,1
32708,103.84,1,0.17252,1,4,10,0,9
13854,26.27,1,0.2881,0,10,3,0,2
25499,22.4,1,0.37033,1,1,2,0,1
10883,112.23,1,0.38283,1,11,16,0,6
31495,37.7,1,0.3232,1,9,8,0,9
30146,107.09,0,0.04445,1,4,1,0,1
938,26.88,1,0.14044,1,7,5,0,2
7300,43.0,1,0.37453000000000003,0,3,12,0,4
29923,33.06,0,0.77854,1,8,1,0,1
15935,49.21,2,0.63194,1,2,15,0,1
14902,26.4,1,0.6716300000000001,1,9,3,0,5
3380,77.4,1,0.3482,0,3,4,0,1
9864,52.32,1,0.51754,1,12,25,0,7
15805,28.1,1,0.34218000000000004,0,5,15,0,2
20083,0.0,1,0.39403,1,5,6,0,4
14123,18.3,1,0.39937,0,7,3,0,2
27157,54.52,1,0.58182,1,11,1,0,8
5182,82.5,1,0.16211,1,4,21,0,1
6448,19.83,0,0.73565,0,11,18,0,6
29232,73.16,1,0.6452399999999999,1,4,1,0,6
29018,4.59,1,0.16329000000000002,0,4,1,0,3
28328,99.14,1,0.72742,0,6,1,0,6
24616,396.69,2,0.38895,1,7,2,0,3
3313,30.0,1,0.16197,1,8,4,0,1
17157,16.5,1,0.17409000000000002,0,5,7,0,2
26204,201.74,1,0.4436,1,5,2,0,3
29837,78.15,1,0.23990999999999998,0,6,1,1,1
30802,28.97,1,0.49888999999999994,0,10,1,0,1
16852,69.69,1,0.90828,0,5,7,0,1
18423,18.5,1,0.22071999999999997,1,5,14,0,4
14668,10.08,1,0.12716,1,8,3,0,1
12250,15.0,1,0.40858,1,10,20,0,5
2428,166.5,1,0.28736999999999996,1,5,4,0,1
33675,75.48,1,1.51973,0,12,10,0,2
13536,7.44,1,0.50852,0,8,11,0,1
16191,99.0,1,0.52961,0,1,15,0,8
23511,9.0,1,0.15719,1,9,9,0,1
33139,104.37,1,2.07585,0,9,10,0,2
18512,182.28,1,0.24329,1,10,14,1,4
20199,96.6,1,0.75942,1,6,6,0,1
2112,28.03,1,0.39976999999999996,0,12,4,0,1
10240,49.2,0,0.11927,1,4,24,0,7
19209,141.91,0,1.19305,0,12,23,0,4
31642,59.16,1,1.1393,1,4,8,0,8
29650,11.0,1,0.65313,1,10,1,0,3
24718,36.0,1,0.08988,1,5,2,2,1
6122,30.0,1,0.48356000000000005,1,5,18,0,2
24314,73.4,1,0.7704,0,11,2,0,8
5084,33.33,1,0.31939,0,1,21,0,1
6078,160.97,1,0.38743,1,7,18,2,2
15348,24.19,1,0.61106,1,2,3,0,5
6791,70.11,1,0.34384000000000003,1,5,12,0,4
33475,9.9,1,1.7981200000000002,0,9,10,0,2
2029,25.25,1,0.33092,0,12,4,0,2
1051,99.0,1,0.5049,1,10,5,0,3
6379,33.28,1,0.8386,1,4,18,0,6
10782,59.21,0,0.56457,1,10,16,0,6
10840,44.56,1,0.083,1,3,16,0,6
24989,58.69,1,0.8792200000000001,0,3,2,0,8
25824,85.46,2,0.36256,1,2,2,0,3
6069,14.2,0,0.53166,0,2,18,1,1
3083,14.28,1,0.49987,1,7,4,0,1
21425,51.23,1,0.55184,1,7,6,0,4
29711,26.4,1,0.21863000000000002,0,2,1,0,3
14631,5.28,1,0.08282,1,5,3,0,1
3512,3.0,1,0.49456000000000006,0,3,4,0,1
14785,72.09,1,0.27046,1,3,3,0,5
21838,103.7,1,0.21746999999999997,1,4,19,0,6
27898,8.17,0,0.49763,1,9,1,0,1
13483,10.96,1,0.29053,0,2,11,0,1
3673,3.3,1,0.3769,1,5,4,0,7
18679,17.97,1,0.31659,0,10,14,0,4
5473,114.3,1,0.72112,0,8,21,0,1
23034,0.0,1,1.50747,1,3,9,0,1
8577,0.0,1,0.24106999999999998,1,8,13,0,5
24650,32.64,1,0.61665,0,8,2,0,8
13131,33.0,1,1.2536100000000001,1,6,11,0,5
13962,0.0,1,0.4057,0,3,3,0,5
11096,39.41,1,0.70357,1,7,16,0,7
31587,63.0,1,0.50875,0,2,8,0,8
11380,53.7,1,0.5263100000000001,1,10,16,1,6
32157,53.0,1,2.6749,1,8,8,0,2
9817,98.04,1,1.10293,1,2,25,0,7
1302,31.0,1,0.22211999999999998,0,2,5,0,4
27144,58.08,1,0.71328,0,9,1,0,1
8792,0.0,1,0.3028,1,8,13,0,5
27301,78.0,0,0.62844,0,10,1,0,8
818,62.0,1,0.5049,1,8,5,0,3
24402,36.58,1,1.2461200000000001,1,2,2,0,1
18602,39.2,1,0.29517,1,5,14,0,4
18234,92.72,1,1.05645,1,8,14,0,4
11791,147.0,1,0.27666,1,5,20,0,5
12215,26.0,1,0.4577,0,3,20,0,5
6224,33.0,1,0.17005,1,10,18,0,1
14360,15.62,1,0.72455,1,1,3,0,1
9052,54.24,1,0.71653,1,12,13,0,7
14898,10.0,1,0.18219000000000002,0,8,3,0,5
26706,81.74,1,0.70558,0,3,1,0,6
9324,98.81,1,0.35375,1,8,13,0,5
16271,33.0,0,0.43488999999999994,1,3,15,0,8
2613,80.0,1,0.17815,1,8,4,1,7
13885,41.19,1,0.6348199999999999,0,12,3,0,2
4145,99.39,1,0.16983,1,1,17,0,7
10651,47.0,2,1.15598,1,4,24,0,4
22817,108.55,1,0.35396,0,11,9,0,1
16941,36.0,1,0.12140999999999999,1,4,7,0,8
29128,156.07,1,0.33038,0,11,1,0,6
12626,63.22,1,2.0406299999999997,0,2,11,0,1
17486,43.31,1,0.39529000000000003,0,10,7,0,2
3440,20.0,1,0.51527,1,10,4,1,1
31389,110.14,1,0.46221,1,7,8,0,9
3232,40.0,0,0.13547,0,12,4,0,5
14588,71.97,1,0.44095,1,11,3,0,2
22899,65.28,1,0.38711,0,2,9,0,1
24184,55.65,1,0.34564,1,9,2,0,6
19333,93.22,1,0.15708,1,8,23,0,4
16805,87.36,1,0.48617,1,3,7,0,8
14699,34.5,1,1.2681200000000001,0,10,3,0,5
20307,5.0,1,0.29896999999999996,1,6,6,0,4
7486,33.0,1,0.13913,1,2,12,0,4
28611,6.6,1,0.44928999999999997,1,7,1,0,6
28102,173.66,1,0.81538,0,5,1,0,3
1981,23.07,1,0.27897,1,4,4,0,1
26092,52.34,1,1.2238799999999999,1,9,2,0,3
28685,60.0,1,0.16958,0,11,1,0,3
9666,131.99,1,0.31376,0,12,25,0,7
22441,16.8,1,0.6442899999999999,1,9,19,0,8
25509,27.0,1,0.6006,1,3,2,0,8
24042,84.1,1,2.16743,1,8,2,0,3
23164,18.0,2,0.44459,1,10,9,0,1
13307,115.24,1,0.6292,1,3,11,0,2
22508,20.0,1,0.2043,1,11,19,0,4
19146,87.59,1,0.9874799999999999,1,4,23,0,4
32542,197.8,1,0.7829,1,3,8,2,2
1025,49.59,1,0.40431999999999996,0,6,5,0,3
2940,7.17,0,0.37184,1,3,4,0,1
33098,140.0,1,0.03595,1,1,10,1,9
20696,57.47,1,0.53851,1,10,6,0,1
23918,66.15,1,0.45912,1,4,2,0,1
14595,90.29,1,0.08616,0,12,3,0,2
22483,16.0,1,0.41796000000000005,0,5,19,0,6
22137,75.04,1,0.10536,0,7,19,0,4
17612,26.4,1,0.66685,1,12,7,0,2
11930,4.0,1,0.68947,0,9,20,0,5
32256,34.32,1,2.01399,0,2,8,1,3
16294,83.7,1,0.38074,1,5,15,2,2
12910,15.18,0,0.36585,0,5,11,0,1
5154,75.25,1,0.28763,1,9,21,1,1
1600,42.4,1,0.25085999999999997,0,8,5,0,4
23196,13.53,1,0.31042,1,4,9,0,1
8273,20.69,0,1.8195599999999998,0,10,22,0,6
30835,62.37,1,0.55002,1,11,1,0,3
6101,72.6,1,0.48328000000000004,1,7,18,0,1
8486,60.0,1,1.17826,1,9,22,0,6
22548,53.13,0,0.31335999999999997,1,7,19,0,6
3669,10.6,1,0.4055,1,5,4,0,3
28564,12.54,1,0.94658,0,5,1,0,1
9667,87.26,1,0.33284,1,12,25,0,7
20333,0.0,1,0.4938,1,9,6,0,2
1775,71.68,1,0.42223,0,4,5,0,7
33474,38.0,1,1.74217,1,8,10,0,9
9868,31.15,1,0.34843,1,3,25,0,7
669,0.0,1,0.45716,0,6,5,0,7
23988,66.82,1,0.67442,1,12,2,0,1
1176,228.98,1,1.2501799999999998,1,2,5,1,3
33393,10.0,1,0.97206,1,8,10,0,9
31968,39.76,1,0.39416999999999996,1,10,8,0,9
32230,215.91,1,0.42615,1,9,8,2,8
792,49.58,1,1.6148799999999999,1,3,5,2,3
857,30.0,1,0.77774,1,6,5,0,3
19153,70.52,1,1.02606,1,4,23,0,4
18772,50.25,1,0.44306,0,1,14,0,6
23647,79.34,1,0.5898899999999999,1,4,9,2,1
16257,43.74,1,2.1691599999999998,1,12,15,1,4
8751,0.0,1,0.38638,0,4,13,0,7
18448,120.9,1,0.5977899999999999,1,11,14,1,1
28145,132.0,1,0.34841,1,8,1,1,3
11491,51.3,1,0.48108,1,5,16,0,7
32208,55.25,1,0.49073,1,6,8,0,9
4628,26.4,1,0.31499,1,8,17,0,7
33201,33.0,1,1.0598,1,11,10,0,9
15114,25.44,1,0.42749,1,1,3,0,1
3528,39.67,0,0.67197,1,4,4,0,7
15734,141.73,1,0.43546,0,12,15,0,2
27880,67.02,1,0.47836999999999996,0,8,1,0,3
25540,44.38,1,0.43437,1,5,2,0,6
33407,19.32,1,19.54833,0,10,10,0,7
10314,83.57,1,1.12018,0,6,24,0,4
19932,60.8,2,0.8282700000000001,1,3,6,0,4
24456,26.02,1,0.46487,1,12,2,0,1
18299,47.23,1,0.8899799999999999,1,5,14,0,6
33488,23.66,1,2.3460099999999997,1,10,10,0,8
12019,13.3,1,0.48501000000000005,1,5,20,1,5
6523,21.68,1,0.60687,1,8,18,0,2
21427,20.0,1,0.56719,1,8,6,0,8
32113,33.6,1,0.50815,1,4,8,0,1
2485,150.3,1,0.35373000000000004,1,2,4,0,1
33146,57.63,1,0.0583,1,12,10,1,2
22666,71.82,1,0.49365,1,7,9,0,1
6888,95.31,1,0.54925,1,4,12,0,2
19376,90.52,1,0.27109,0,11,23,1,4
16513,96.4,1,1.69681,1,2,15,1,1
7408,64.63,1,0.50005,0,2,12,1,2
67,59.34,1,0.32239,1,12,5,0,4
15346,132.09,1,0.36299000000000003,1,2,3,0,1
27583,9.91,0,0.69552,0,7,1,0,6
27049,32.9,1,0.80728,1,4,1,0,1
1667,66.69,1,0.38756,0,2,5,0,7
22276,15.0,1,0.36826,1,3,19,0,6
30440,63.0,1,0.26075,0,12,1,0,8
11255,224.0,1,0.70636,1,2,16,2,7
28142,165.96,1,1.04752,1,8,1,1,3
22186,37.68,1,0.32287,0,7,19,0,6
32186,33.0,1,0.37522,0,1,8,0,9
32748,40.86,1,0.82732,1,6,10,0,9
29986,19.33,2,0.50122,1,11,1,0,3
33203,99.98,1,1.1668,1,11,10,1,9
10332,0.0,0,1.04043,1,5,24,0,4
10091,24.0,0,0.68566,0,11,25,0,7
24303,104.5,1,0.38895,1,7,2,0,3
26864,144.97,1,0.3092,0,10,1,0,1
871,45.5,1,0.8813,1,9,5,0,3
27697,386.54,1,0.58886,1,8,1,0,3
3447,33.22,1,0.33663000000000004,1,10,4,0,1
25142,46.2,1,0.89585,1,4,2,0,3
9114,25.29,1,0.5959,0,12,13,0,7
33340,37.53,1,1.43608,1,9,10,0,2
25124,101.26,1,0.15641,1,3,2,0,1
27033,52.53,1,1.06774,1,5,1,0,6
18336,82.76,1,0.28501,1,3,14,0,4
3311,6.6,1,0.16183,1,8,4,0,3
2295,0.0,1,0.2919,0,12,4,0,3
1576,205.22,1,0.42223,0,5,5,0,7
25241,132.44,1,0.68675,0,1,2,0,1
9290,56.76,1,0.40926999999999997,1,2,13,0,5
29625,4.67,1,0.49763,1,8,1,0,1
11950,198.11,1,0.89736,1,2,20,2,5
15,61.16,1,0.33154,0,6,5,0,4
1185,49.59,1,0.29901,1,3,5,0,3
23764,82.64,1,0.1967,1,6,9,0,1
28229,271.24,1,0.47433000000000003,1,2,1,1,8
32185,212.67,1,1.3992,1,1,8,0,8
11693,81.92,1,1.22413,1,8,20,0,5
909,50.68,1,1.2614,1,3,5,0,3
2669,33.05,1,0.42508999999999997,1,11,4,0,5
25961,170.83,0,1.7523799999999998,1,11,2,1,3
23188,36.0,0,0.59639,1,2,9,0,1
10553,27.3,1,0.33553,1,9,24,0,4
30008,6.0,1,0.26075,0,12,1,0,8
27999,32.0,1,1.0416299999999998,0,7,1,0,3
27895,36.1,1,0.30139,0,9,1,0,1
3707,15.0,1,0.36480999999999997,1,9,4,0,7
26651,94.74,0,0.29462,1,1,1,0,8
16503,83.51,1,1.13353,1,1,15,0,1
25090,99.0,1,0.43003,1,12,2,0,8
10196,81.03,1,0.73535,1,8,24,0,4
5953,75.62,1,0.5159699999999999,1,9,18,0,6
12819,96.53,1,1.15635,1,11,11,0,1
13933,52.32,1,0.76598,0,2,3,0,5
27257,126.07,0,0.8371200000000001,0,10,1,0,3
24015,39.25,1,0.55685,1,7,2,0,3
2908,50.0,1,0.12412000000000001,1,12,4,0,1
4559,62.94,1,0.6776399999999999,1,8,17,0,4
12344,43.24,1,3.10486,0,4,20,0,5
27588,29.75,1,0.22628,1,8,1,0,8
19229,48.28,1,1.6969299999999998,1,9,23,0,4
14362,198.0,1,0.76488,1,1,3,0,5
13539,7.33,1,0.50852,1,9,11,0,1
6793,166.58,1,0.9423799999999999,0,12,12,0,2
15285,23.0,1,0.63279,1,9,3,0,2
8932,69.0,1,0.60893,1,6,13,0,7
32290,28.0,1,0.5321899999999999,1,8,8,0,9
23539,19.43,1,2.76174,1,1,9,0,1
15749,69.64,0,0.10762999999999999,1,2,15,0,2
12857,30.45,1,0.14451,0,3,11,0,1
27265,90.22,0,0.95383,1,12,1,0,3
13552,131.88,1,1.13076,1,11,11,0,1
13099,15.0,1,0.4092,1,12,11,0,3
33711,30.0,1,0.66698,0,6,10,0,9
23505,26.4,2,2.76174,1,9,9,0,1
13742,74.35,1,0.28573000000000004,1,5,3,0,5
13320,38.1,1,0.89875,1,4,11,0,1
5077,44.12,1,0.3981,1,6,21,0,1
17465,29.75,1,0.77249,0,8,7,0,2
13737,67.94,1,0.50331,1,12,3,0,5
1130,34.44,1,0.98918,1,7,5,0,3
15319,104.06,1,0.52362,1,12,3,0,1
13917,29.2,2,0.28579,0,5,3,0,1
23578,28.85,1,0.69645,1,6,9,0,1
6485,19.8,2,1.03359,1,4,18,0,1
18546,30.0,1,0.75364,1,7,14,0,6
6296,58.71,1,0.32735,1,11,18,0,6
21864,42.8,0,0.28297,0,9,19,0,6
5033,111.83,1,0.09318,1,10,21,0,2
2820,31.4,1,0.3482,1,1,4,0,1
11310,14.74,2,0.18454,1,12,16,0,5
5819,95.14,1,0.41797,0,12,18,0,1
15888,27.11,1,0.46193,0,4,15,0,2
29257,56.96,1,0.25801999999999997,1,5,1,0,1
26131,31.76,1,0.19975,1,12,2,0,3
32305,119.0,1,2.79339,1,10,8,0,2
1559,33.05,1,2.99897,1,3,5,0,3
14617,32.86,1,0.84364,1,3,3,0,5
3621,57.69,1,0.36224,0,12,4,0,1
26811,97.27,1,0.18844,0,12,1,0,1
25009,30.0,1,0.5728,1,4,2,0,3
30516,93.2,1,0.35397,1,3,1,0,1
13356,5.0,1,0.44168999999999997,0,7,11,0,1
18799,29.24,1,0.33454,0,6,14,0,6
28026,119.7,1,0.5068199999999999,1,10,1,0,8
15951,26.49,1,0.26032,1,8,15,1,8
23612,52.8,1,2.54244,0,11,9,0,1
1654,34.15,1,1.47799,1,2,5,0,3
18664,36.53,1,0.5977899999999999,0,7,14,1,1
24168,111.33,1,0.7056100000000001,1,10,2,0,3
4403,30.74,1,0.23833000000000001,1,9,17,0,7
14153,26.13,1,0.42816000000000004,1,12,3,0,2
8341,9.9,0,0.64586,1,4,22,0,6
3780,51.92,1,0.41998,1,4,4,0,2
21352,147.93,1,0.659,1,11,6,1,2
5515,43.7,1,0.41756000000000004,1,2,21,0,1
24414,30.0,1,0.43901,1,7,2,0,6
12913,38.28,1,0.15969,0,6,11,0,3
10123,75.57,1,0.92542,1,5,25,0,7
15977,58.99,1,0.7417199999999999,1,2,15,0,8
17387,66.0,1,0.84486,1,12,7,0,8
9011,20.14,1,0.3186,1,5,13,0,7
3398,9.9,1,0.18364,1,4,4,0,2
28115,5.0,0,0.9724299999999999,1,6,1,0,3
17690,60.23,1,0.25544,1,5,7,2,8
14550,152.97,1,0.3338,1,8,3,0,1
18414,20.42,1,0.42181,0,7,14,0,1
11919,12.6,0,0.45178999999999997,0,7,20,0,5
7498,107.91,1,0.14385,1,4,12,0,4
4824,19.5,1,0.64642,1,4,17,0,5
12861,131.88,1,1.13076,1,9,11,0,1
7829,79.0,1,0.44619,1,9,22,0,6
10246,81.14,0,0.50839,1,12,24,0,4
23733,33.06,1,0.1158,0,3,9,0,1
16050,12.46,1,2.28878,1,5,15,0,4
30184,18.0,1,0.26075,0,5,1,0,8
15992,53.0,1,0.44301,1,6,15,0,2
13448,45.3,1,0.36585,0,9,11,0,1
32577,33.0,1,0.21049,1,6,8,0,1
26157,35.0,1,0.3128,1,2,2,0,1
3719,34.61,1,0.33447,1,10,4,0,1
24964,24.83,1,0.38236,0,12,2,0,1
19375,44.1,1,0.38609,1,11,23,0,4
25456,24.6,1,0.55319,0,9,2,0,3
13543,19.9,1,1.29142,1,10,11,0,5
21441,6.6,1,0.6955399999999999,1,10,6,0,6
12760,26.4,1,0.44011000000000006,1,7,11,0,1
30640,269.48,2,0.69881,0,6,1,0,3
22481,40.3,1,0.13318,1,5,19,0,6
25783,178.28,1,0.13801,1,12,2,1,3
29068,35.56,1,0.33032,1,7,1,0,8
28691,334.49,1,0.29352,1,11,1,1,8
26253,44.57,1,1.2714299999999998,0,8,2,0,1
18482,24.32,1,0.42181,1,11,14,0,1
26859,94.23,1,0.605,1,10,1,0,6
10614,62.39,1,1.16099,1,5,24,0,4
28448,43.0,1,0.5655100000000001,1,12,1,0,1
16038,148.74,1,1.06131,1,4,15,1,8
15374,30.79,1,0.86211,1,4,3,0,5
27329,179.07,1,0.9065,0,6,1,0,6
14827,30.0,1,0.15191,1,6,3,0,1
6167,117.85,1,0.75631,1,11,18,2,1
13874,77.24,1,0.30718,1,3,3,0,2
3239,62.6,1,0.38635,1,2,4,0,1
1708,197.82,1,3.94275,1,7,5,0,3
7984,50.4,1,1.04355,1,10,22,0,6
469,36.4,1,0.19099000000000002,1,4,5,0,4
29355,102.91,1,0.67278,1,8,1,2,3
26018,310.89,2,0.45635,1,4,2,2,6
18770,77.89,1,0.46889,1,1,14,0,1
27763,5.3,1,0.7248,1,7,1,0,3
24840,2.2,1,0.38895,0,11,2,0,3
768,4.93,1,0.44092,0,10,5,0,2
3558,59.0,0,0.36776,1,6,4,0,7
24749,200.0,1,0.40003,1,9,2,0,1
8403,72.27,1,0.59717,0,2,22,0,6
6053,13.24,0,0.44987,1,5,18,0,2
11713,57.76,1,1.02958,1,3,20,0,5
10988,11.78,1,0.11175999999999998,0,6,16,0,4
30098,18.0,1,0.26075,0,2,1,0,8
13559,23.56,1,0.9911,1,12,11,0,5
22215,40.7,1,0.69279,1,1,19,2,6
13844,26.8,1,0.5703,1,7,3,0,5
20912,7.15,1,0.50932,1,3,6,0,2
22004,36.54,1,0.14352,1,3,19,0,4
12525,64.97,1,0.45861999999999997,1,6,11,0,1
32188,46.22,1,0.30064,0,1,8,0,9
32176,22.19,1,0.59464,1,11,8,0,8
15085,89.77,1,0.90005,0,10,3,0,1
28111,66.09,1,0.21753000000000003,1,6,1,1,1
10247,85.45,1,0.5861,1,6,24,0,4
16718,64.16,1,1.03811,1,11,7,0,2
17880,6.0,0,0.48702,1,8,7,0,2
10479,17.0,0,0.79006,1,1,24,0,4
10515,94.45,1,0.35298,1,12,24,2,4
15118,240.9,1,0.40769,1,1,3,2,1
33085,66.0,1,0.38650999999999996,0,4,10,0,2
11777,78.57,1,1.05495,1,11,20,0,5
28520,163.0,1,0.7027800000000001,0,4,1,1,3
7124,15.0,1,0.37954,1,1,12,0,4
23113,105.98,1,0.46345,1,8,9,0,1
20659,36.83,1,0.20688,1,6,6,0,8
30568,18.0,0,0.26075,0,4,1,0,8
15247,53.31,1,0.42285,0,6,3,0,5
3642,110.83,0,0.29688000000000003,1,3,4,0,2
7837,0.0,1,1.1296,0,12,22,0,6
15684,73.23,1,1.07608,1,10,15,0,1
24692,39.6,1,0.38236,1,9,2,0,1
28987,15.0,1,0.5901,1,3,1,0,8
19036,67.0,0,0.6138899999999999,1,7,14,0,4
1706,3.0,1,0.1709,0,7,5,0,4
28631,10.0,1,0.8885799999999999,0,8,1,0,3
17856,33.39,1,0.17464000000000002,1,7,7,0,2
2203,29.7,1,0.26993,1,2,4,0,7
26879,29.8,1,0.33104,1,9,1,0,3
16369,318.46,1,0.8421299999999999,1,4,15,0,1
17671,90.0,0,0.5113800000000001,1,4,7,0,8
4506,44.86,1,0.5917100000000001,1,11,17,0,7
23599,15.0,1,0.59021,0,9,9,0,1
24929,49.5,1,0.05152999999999999,1,9,2,0,3
6511,42.0,0,0.38438,1,7,18,0,2
18804,26.4,1,0.33441,1,7,14,1,4
6405,18.49,1,0.29238000000000003,1,11,18,1,1
9876,30.35,1,0.54888,1,9,25,0,7
17426,57.43,1,0.24291,1,4,7,0,2
15433,59.89,1,0.56784,1,6,3,0,5
